experience_id,experience_name,link
403134,From Queenstown: Franz Josef Glacier Hike & Scenic Flight,https://www.getyourguide.com/en-gb/queenstown-l498/from-queenstown-josef-glacier-scenic-flight-and-guided-hike-t403134/
396943,From Queenstown: Mount Cook Heli-Hike and Bus Tour Combo,https://www.getyourguide.com/en-gb/canterbury-new-zealand-l944/from-queenstown-mount-cook-helicopter-tour-and-hike-t396943/
689609,Queenstown: Milford Sound Heli-Cruise-Heli + Earnslaw Burn Landing | 5hr,https://www.getyourguide.com/en-gb/queenstown-l498/milford-sound-heli-cruise-heli-earnslaw-burn-landing-5hr-t689609/
997210,Rotorua: Te Rā Guided Day Tour + Haka Cultural Performance,https://www.getyourguide.com/en-gb/rotorua-l1398/te-puia-te-ra-guided-day-tour-haka-cultural-performance-t997210/
761175,Wellington: Guided City Tour with Cable Car Ticket,https://www.getyourguide.com/en-gb/wellington-l943/wellington-guided-city-tour-with-cable-car-ticket-t761175/
93309,Auckland: Sea Life Kelly Tarlton's Aquarium General Admission,https://www.getyourguide.com/en-gb/auckland-l822/kelly-tarlton-s-sea-life-auckland-aquarium-entry-ticket-t93309/
25045,From Auckland: Waitomo & Hobbiton Coach Tour with Lunch,https://www.getyourguide.com/en-gb/auckland-l822/waitomo-cave-and-hobbiton-movie-set-1-day-tour-ex-aukland-t25045/
837039,Taumarunui: Forgotten World Rail Cart Tour with Lunch,https://www.getyourguide.com/en-gb/taumarunui-l149208/taumarunui-forgotten-world-rail-cart-tour-with-lunch-t837039/
561741,Paihia: Hole in the Rock Cruise & Island Tour: 3 Hour,https://www.getyourguide.com/en-gb/paihia-l931/from-paihia-hole-in-the-rock-cruise-island-tour-3-hour-t561741/
280357,Nelson: Nelson: Cable Bay Adventure Park Skywire Experience,https://www.getyourguide.com/en-gb/nelson-new-zealand-l1758/nelson-skywire-experience-t280357/
1069848,Queenstown: Nevis Bungy & Swing Combo,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-nevis-bungy-swing-combo-t1069848/
27830,Queenstown: Remarkables Helicopter Flight & Alpine Landing,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-remarkables-helicopter-flight-alpine-landing-t27830/
879009,Blenheim: Blenheim/Renwick: Marlborough Half-Day Wine Tour with Lunch,https://www.getyourguide.com/en-gb/blenheim-l32273/blenheimrenwick-marlborough-half-day-wine-tour-with-lunch-t879009/
101216,"Auckland: 13000, 16000, or 18000-Foot Tandem Skydive",https://www.getyourguide.com/en-gb/auckland-l822/auckland-13000ft-tandem-skydive-t101216/
228310,From Auckland: Hobbiton Movie Set Small Group Tour,https://www.getyourguide.com/en-gb/auckland-l822/from-auckland-hobbiton-movie-set-small-group-tour-t228310/
186858,Wanaka: Water Taxi & Mou Waho Island Tour,https://www.getyourguide.com/en-gb/wanaka-l946/wanaka-water-taxi-mou-waho-island-tour-t186858/
250092,Oamaru: Penguins Evening Viewing Ticket,https://www.getyourguide.com/en-gb/oamaru-l114902/oamaru-penguins-evening-viewing-ticket-t250092/
227977,Lake Tekapo: Crater Stargazing at Cowan's Observatory,https://www.getyourguide.com/en-gb/lake-tekapo-l113317/lake-tekapo-stargazing-experience-at-cowan-s-observatory-t227977/
398703,From Queenstown: Mt Cook & Tasman Glacier Lookout Day Tour,https://www.getyourguide.com/en-gb/queenstown-l498/from-queenstown-mt-cook-tasman-glacier-viewpoint-day-tour-t398703/
844598,"Auckland: TRIPLE DEAL Wai-O-Tapu, Redwood & Blue Springs from Auckland",https://www.getyourguide.com/en-gb/matamata-l90765/triple-deal-wai-o-tapu-redwood-blue-spring-from-auckland-t844598/
179879,Picton: Queen Charlotte Sound Mail Boat Cruise from Picton,https://www.getyourguide.com/en-gb/picton-l32311/queen-charlotte-sound-mail-boat-cruise-from-picton-t179879/
1054657,Twizel: Stargazing Tour with an Astronomer and Telescope,https://www.getyourguide.com/en-gb/twizel-l240348/twizel-stargazing-tour-with-an-astronomer-and-telescope-t1054657/
358485,Queenstown: Serious Fun River Surfing,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-white-water-surfing-along-the-kawarau-river-t358485/
388036,From Auckland: Waiheke Island Wineries' Tour,https://www.getyourguide.com/en-gb/auckland-l822/from-auckland-waiheke-island-wineries-tour-t388036/
185015,Stewart Island: Ulva Island Guided Wilderness Walk & Cruise,https://www.getyourguide.com/en-gb/stewart-island-l90690/stewart-island-ulva-island-explorer-t185015/
158013,Taupo District: Taupō: Sail Barbary Eco Sailing to the Maori Rock Carvings,https://www.getyourguide.com/en-gb/taupo-l32328/taupo-sail-barbary-eco-sailing-to-the-maori-rock-carvings-t158013/
896654,Queenstown: Premium Wine Tasting Tour,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-premium-wine-tasting-tour-t896654/
178682,Rotorua: Mount Tarawera Volcanic Crater Half-Day Guided Walk,https://www.getyourguide.com/en-gb/rotorua-l1398/mount-tarawera-volcanic-crater-guided-walk-experience-t178682/
1051128,Queenstown: Routeburn Track Guided Full-Day Walk or Half Day,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-routeburn-track-guided-full-day-walk-or-half-day-t1051128/
185378,Queenstown: Kawarau River Rafting and Jet Boat Ride,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-kawarau-river-rafting-and-optional-jet-boat-ride-t185378/
107647,Auckland: Hobbiton Movie Set Tour with Party Marquee Lunch,https://www.getyourguide.com/en-gb/auckland-l822/from-auckland-hobbiton-express-small-group-day-tour-t107647/
395935,Taupo District: 1.5-Hour Māori Rock Carvings Cruise,https://www.getyourguide.com/en-gb/taupo-district-l213319/lake-taupo-15-hour-maori-rock-carvings-cruise-t395935/
980520,Auckland: Rotorua Living Maori Village Tour w/ Haka & Lunch,https://www.getyourguide.com/en-gb/auckland-l822/auckland-rotorua-living-maori-village-w-haka-hangi-lunch-t980520/
268167,Lake Tekapo: 1.5-Hour Hot Pools & Stargazing Experience,https://www.getyourguide.com/en-gb/lake-tekapo-l113317/lake-tekapo-90-minute-hot-pools-stargazing-experience-t268167/
59112,Queenstown: Lord of the Rings Locations Half-Day Tour,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-lord-of-the-rings-filming-locations-tour-t59112/
161877,Queenstown: Queenstown's Original Premium Half-Day Wine Tasting Tour,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-s-original-wine-tour-celebrating-33-years-t161877/
156828,Okere Falls: Kaituna Cascades: The Original Whitewater Rafters!,https://www.getyourguide.com/en-gb/rotorua-l1398/kaituna-river-tutea-falls-whitewater-rafting-adventure-t156828/
243382,Lake Tekapo: Single Day Multiple Entry Pass for Hot Pools,https://www.getyourguide.com/en-gb/lake-tekapo-l113317/lake-tekapo-single-day-pass-for-thermal-springs-t243382/
388463,Raglan: Group Surf Lesson,https://www.getyourguide.com/en-gb/raglan-l110857/raglan-group-surf-lesson-t388463/
1009348,Hahei: Hahei Explorer Cathedral Cove Boat Tour,https://www.getyourguide.com/en-gb/hahei-l96130/hahei-explorer-cathedral-cove-boat-tour-t1009348/
150431,Wellington: Original LOTR Half-Day Experience with Weta,https://www.getyourguide.com/en-gb/wellington-l943/wellington-original-lotr-half-day-experience-with-weta-t150431/
998062,"Rotorua: Te Pō Indigenous Combo - Tour, Dinner + Haka",https://www.getyourguide.com/en-gb/rotorua-l1398/te-puia-te-po-indigenous-combo-tour-dinner-haka-t998062/
397962,Taupo District: Classical Sailing to the Māori Rock Carvings,https://www.getyourguide.com/en-gb/taupo-l32328/lake-taupo-classical-sailing-to-the-maori-rock-carvings-t397962/
294885,Okere Falls: Rotorua Rafting: Kaituna River Rafting Experience-Free Sauna,https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-rafting-kaituna-river-rafting-experience-free-sauna-t294885/
171462,Paihia: Scenic Cruise with Roberton Island Stopover,https://www.getyourguide.com/en-gb/paihia-l931/hole-in-the-rock-cruise-with-roberton-island-stopover-t171462/
1107862,"Kaiteriteri: Abel Tasman: Beaches, Bays & Seals Kayak Tour with Cruise",https://www.getyourguide.com/en-gb/kaiteriteri-l91056/abel-tasman-beaches-bays-seals-kayak-tour-with-cruise-t1107862/
959635,"Auckland: Hobbiton, Waitomo, Rotorua & Taupo 2-Day Tour from Auckland",https://www.getyourguide.com/en-gb/auckland-l822/hobbiton-waitomo-rotorua-taupo-2-day-tour-from-auckland-t959635/
990401,Waitomo: The Waitomo Experience : Okohua Glowworm Cave Tour,https://www.getyourguide.com/en-gb/waitomo-l32442/the-waitomo-experience-okohua-glowworm-cave-tour-t990401/
613749,Glentanner: Alpine Explorer 35 Minute Flight,https://www.getyourguide.com/en-gb/glentanner-l179410/mt-cook-alpine-explorer-35-minute-flight-t613749/
683139,Tauranga: Kiwifruit Destination and Sights Shore Excursion,https://www.getyourguide.com/en-gb/tauranga-l32196/tauranga-kiwifruit-destination-and-sights-shore-excursion-t683139/
875151,Queenstown: Kawarau River Whitewater Rafting,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-kawarau-river-whitewater-rafting-t875151/
425707,Franz Josef Town: Franz Josef: The Grand Tour by Helicopter with Snow Landing,https://www.getyourguide.com/en-gb/franz-josef-town-l45694/franz-josef-the-grand-tour-by-helicopter-with-snow-landing-t425707/
266152,Queenstown: Lord Of The Rings Tour to Glenorchy,https://www.getyourguide.com/en-gb/queenstown-l498/from-queenstown-lord-of-the-rings-tour-to-glenorchy-t266152/
524006,Christchurch: Arthur’s Pass Day Tour From Christchurch via Castle Hill,https://www.getyourguide.com/en-gb/christchurch-l945/arthur-s-pass-day-tour-from-christchurch-via-castle-hill-t524006/
1052775,Paihia: Kawiti Glowworm Caves Guided Tour,https://www.getyourguide.com/en-gb/bay-of-islands-l32368/from-paihia-kawiti-glowworm-caves-guided-tour-t1052775/
175173,Auckland: America’s Cup 2-hr Sailing Experience,https://www.getyourguide.com/en-gb/auckland-l822/america-s-cup-2-hour-sailing-experience-waitemata-harbour-t175173/
506474,"Waterfalls, Wildlife, and Rainforest Cruise",https://www.getyourguide.com/en-gb/milford-sound-l4468/milford-sound-waterfalls-wildlife-and-rainforest-cruise-t506474/
689594,Queenstown: Milford Sound Heli-Cruise-Heli | 4.5hr Scenic Experience,https://www.getyourguide.com/en-gb/queenstown-l498/milford-sound-heli-cruise-heli-45hr-scenic-experience-t689594/
175137,Russell: Discover the Bay Cruise with Island Lunch,https://www.getyourguide.com/en-gb/paihia-l931/bay-of-islands-discover-the-bay-cruise-with-island-lunch-t175137/
170994,Queenstown: 4WD Lord Of the Rings Half-Day Tour,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-4wd-lord-of-the-rings-half-day-tour-t170994/
179885,Picton: Marlborough Sounds and Ship Cove Cruise from Picton,https://www.getyourguide.com/en-gb/picton-l32311/marlborough-sounds-and-ship-cove-cruise-from-picton-t179885/
121914,"Rotorua: 6 Ziplines, Swing-Bridges & Wildlife Encounters",https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-6-ziplines-swing-bridges-wildlife-encounters-t121914/
243857,Whitianga: 2-Hour Cathedral Cove and Volcanic Coast Cruise,https://www.getyourguide.com/en-gb/whitianga-l44925/whitianga-2-hour-cathedral-cove-and-volcanic-coast-cruise-t243857/
417494,Hahei: Cathedral Cove Kayak Tour - Refreshments included,https://www.getyourguide.com/en-gb/hahei-l96130/hahei-cathedral-cove-kayak-tour-refreshments-included-t417494/
96642,Christchurch: Christchurch Gondola and Tram City Tour Combo,https://www.getyourguide.com/en-gb/christchurch-l945/christchurch-tram-city-tour-gondola-combo-t96642/
171285,Queenstown: Milford Sound & Big 5 Glaciers Scenic Flight from Queenstown,https://www.getyourguide.com/en-gb/queenstown-l498/milford-sound-big-5-glaciers-scenic-flight-from-queenstown-t171285/
689450,Queenstown: Queenstown Helicopter Flight with Snow Landing | 30 mins,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-helicopter-flight-with-snow-landing-30-mins-t689450/
181334,Queenstown: TSS Earnslaw Cruise of Lake Whakatipu,https://www.getyourguide.com/en-gb/queenstown-l498/tss-earnslaw-steamship-15-hour-cruise-from-queenstown-t181334/
1298605,Wanaka: Queenstown/Wanaka Supervised Shooting Range Experience,https://www.getyourguide.com/en-gb/cardrona-l91585/queenstownwanaka-supervised-shooting-range-experience-t1298605/
335716,"Napier: 3 Great Wineries, Gourmet Luncheon, & Tastings",https://www.getyourguide.com/en-gb/napier-l2644/napier-gourmet-winery-lunch-tasting-at-4-great-wineries-t335716/
172707,Queenstown: Glenorchy and Paradise Scenic Half-Day Tour,https://www.getyourguide.com/en-gb/queenstown-l498/from-queenstown-glenorchy-and-paradise-half-day-tour-t172707/
458095,Rotorua: Glow Worm Kayak Tour,https://www.getyourguide.com/en-gb/rotorua-l1398/glow-worm-kayak-tour-t458095/
179960,"Queenstown: Queenstown, Arrowtown, Gibbston: Flexible Wine Hopper Tours",https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-arrowtown-gibbston-flexible-wine-hopper-tours-t179960/
607666,Coromandel Town: Coromandel: Guided Zipline Tour Experience,https://www.getyourguide.com/en-gb/coromandel-town-l38680/coromandel-guided-zipline-tour-experience-t607666/
596514,"Auckland: Auckland to Waitomo Glowworms, Blue Springs & Kiwi House",https://www.getyourguide.com/en-gb/auckland-l822/from-auckland-waitomo-caves-and-kiwi-house-group-tour-t596514/
612906,From Christchurch: Full-Day Lord of the Rings Tour to Edoras,https://www.getyourguide.com/en-gb/christchurch-l945/from-christchurch-full-day-lord-of-the-rings-tour-to-edoras-t612906/
541490,Queenstown: QUEENSTOWN ICE BAR - Queenstown’s Premium Ice Bar Experience,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-ice-bar-ice-lounge-premium-entry-with-drink-t541490/
481859,Helicopter Flight with Glacier Landing,https://www.getyourguide.com/en-gb/milford-sound-l4468/milford-sound-helicopter-flight-with-glacier-landing-t481859/
238592,Queenstown: Queenstown & Gibbston Valley: Hop-On Hop-Off Wine Tours,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-gibbston-valley-hop-on-hop-off-wine-tours-t238592/
500520,Te Anau: Guided Private Milford Sound Day Tour from Te Anau(Cruise In,https://www.getyourguide.com/en-gb/te-anau-l937/guided-private-milford-sound-day-tour-from-te-anaucruise-in-t500520/
1005119,Auckland: Cathedral Cove & Hot Water Beach with Lunch from Auckland,https://www.getyourguide.com/en-gb/auckland-l822/coromandel-cathedral-cove-with-lunch-from-auckland-t1005119/
756747,"Makarora: Siberia Experience Scenic Flight, Hike, and Jetboat",https://www.getyourguide.com/en-gb/wanaka-l946/wanaka-siberia-experience-scenic-flight-hike-and-jetboat-t756747/
339881,Auckland: All Blacks Experience Guided Cultural Tour,https://www.getyourguide.com/en-gb/auckland-l822/auckland-all-blacks-experience-guided-cultural-tour-t339881/
181193,Blenheim: Marlborough: Half Guided and Half Self-Guided Bike Wine Tour,https://www.getyourguide.com/en-gb/blenheim-l32273/marlborough-half-guided-half-self-guided-bike-wine-tour-t181193/
320168,Paihia: Awesome Day Sailing Tour with Island Stop,https://www.getyourguide.com/en-gb/bay-of-islands-l32368/bay-of-islands-awesome-day-sailing-tour-with-island-stop-t320168/
69374,Blenheim: Marlborough Full Day Wine Tour,https://www.getyourguide.com/en-gb/marlborough-new-zealand-l35849/marlborough-full-day-wine-tour-t69374/
105056,Auckland: Taste Of Waiheke Island Day Tour,https://www.getyourguide.com/en-gb/auckland-l822/from-auckland-taste-of-waiheke-island-day-tour-t105056/
718964,"Auckland: Spellbound, Waitomo Glowworm Caves Explorer Tour",https://www.getyourguide.com/en-gb/auckland-l822/auckland-waitomo-glowworm-caves-explorer-small-group-tour-t718964/
634779,Auckland: Hobbiton Movie Set Tour to Blue Springs and Waitomo caves,https://www.getyourguide.com/en-gb/hamilton-new-zealand-l91923/hobbiton-movie-set-tour-to-blue-springs-and-waitomo-caves-t634779/
590309,Certified by GetYourGuide: Kaikoura: Kaikōura: Zipline and Native Forest Adventure Trip,https://www.getyourguide.com/en-gb/kaikoura-l37419/kaikoura-zipline-and-native-forest-adventure-trip-t590309/
150029,Rotorua: Wai O Tapu & Waimangu Eco Thermal Morning Tour,https://www.getyourguide.com/en-gb/rotorua-l1398/from-rotorua-wai-o-tapu-waimangu-eco-thermal-morning-tour-t150029/
833217,Queenstown: Lake Cruise to Walter Peak Farm with BBQ Buffet,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-lake-cruise-to-walter-peak-farm-with-bbq-buffet-t833217/
175176,Auckland: Harbour Sailing Cruise with 3-Course Dinner,https://www.getyourguide.com/en-gb/auckland-l822/auckland-harbour-sailing-cruise-with-3-course-dinner-t175176/
156264,Queenstown: Afternoon Wine and Craft Beer Tour,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-twilight-wine-and-craft-beer-tour-t156264/
179966,Queen Charlotte Track: Cruise & Self-Guided Hike from Picton,https://www.getyourguide.com/en-gb/onahau-bay-l182583/queen-charlotte-track-cruise-self-guided-hike-from-picton-t179966/
96669,"Christchurch: Tram, Punt and Gondola Ride Combo Ticket",https://www.getyourguide.com/en-gb/christchurch-l945/christchurch-tram-city-tour-punting-and-gondola-combo-t96669/
387909,Franz Josef Town: Franz Josef: Franz Josef Glacier Lookout Guided Walk,https://www.getyourguide.com/en-gb/franz-josef-town-l45694/franz-josef-franz-josef-glacier-lookout-guided-walk-t387909/
19106,Wellington: Half Day Seal Coast Safari,https://www.getyourguide.com/en-gb/wellington-l943/wellington-half-day-seal-coast-safari-to-our-secret-coast-t19106/
428485,Paihia: Small Group Sailing Cruise & Island Stop,https://www.getyourguide.com/en-gb/paihia-l931/bay-of-islands-day-sailing-cruise-with-island-stop-lunch-t428485/
747874,Auckland: 2-Day Bay of Islands Small Group Tour with Cruise,https://www.getyourguide.com/en-gb/auckland-l822/auckland-2-day-bay-of-islands-small-group-tour-with-cruise-t747874/
895789,Tauranga: Tauranga City & Scenic Sightseeing 2-hour Local Tour,https://www.getyourguide.com/en-gb/tauranga-l32196/tauranga-city-scenic-sightseeing-2-hour-tour-t895789/
628297,"Auckland: Hobbiton, Rotorua, Waiotapu and Waitomo 3-Day Tour",https://www.getyourguide.com/en-gb/auckland-l822/three-day-hobbiton-rotorua-waiotapu-taupo-and-waitomo-t628297/
394558,Dunedin: Speight's Brewery Guided Tour with Tasting,https://www.getyourguide.com/en-gb/dunedin-l2026/dunedin-speight-s-brewery-1-hour-tour-t394558/
426765,Auckland: From: Auckland: Rotorua via Hobbiton Tour One Way Tour,https://www.getyourguide.com/en-gb/auckland-l822/auckland-to-rotorua-via-hobbiton-one-way-small-group-tour-t426765/
287100,Queenstown: Arrowtown To Queenstown Biking Adventure,https://www.getyourguide.com/en-gb/arrowtown-l89079/arrowtown-to-queenstown-self-guided-bike-tour-t287100/
655528,Waipu: Milky Way Glowworm Cave Tour,https://www.getyourguide.com/en-gb/whangarei-district-l217208/new-zealand-milky-way-glowworm-cave-tour-t655528/
811798,Franz Josef Town: Franz Josef: Kiwi VIP Backstage Pass Tour -Booking Essential,https://www.getyourguide.com/en-gb/franz-josef-town-l45694/franz-josef-kiwi-vip-backstage-pass-tour-t811798/
557001,Queenstown: Helicopter & Wine Tasting Tour,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-helicopter-wine-sampler-tour-t557001/
1045826,Wanaka: Afternoon Boutique Wine Tour,https://www.getyourguide.com/en-gb/wanaka-l946/wanaka-afternoon-boutique-wine-tour-t1045826/
170394,Queenstown: Jet Boat Adventure with Thunder Jet,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-jet-boat-adventure-with-thunder-jet-t170394/
1068277,Te Anau: Discover More on Our Longest Cruise,https://www.getyourguide.com/en-gb/te-anau-l937/milford-sound-discover-more-on-our-longest-cruise-t1068277/
945845,Lake Tekapo: Ultimate Stargazing Experience,https://www.getyourguide.com/en-gb/lake-tekapo-l113317/lake-tekapo-ultimate-stargazing-experience-t945845/
261542,Abel Tasman National Park: Sailing and Self-Guided Walk,https://www.getyourguide.com/en-gb/kaiteriteri-l91056/abel-tasman-national-park-sailing-and-self-guided-walk-t261542/
541388,Cromwell: Lake Dunstan Trail eBike Adventure (inc Shuttle),https://www.getyourguide.com/en-gb/cromwell-l131858/lake-dunstan-trail-ebike-adventure-inc-shuttle-t541388/
684918,Glenorchy: Earnslaw Burn Glacier & Waterfalls | 45 mins from Glenorchy,https://www.getyourguide.com/en-gb/glenorchy-l91055/earnslaw-burn-glacier-waterfalls-45-mins-from-glenorchy-t684918/
772838,Dunedin: Wildlife and Penguin Tour,https://www.getyourguide.com/en-gb/dunedin-l2026/dunedin-wildlife-and-penguin-tour-t772838/
453857,Queenstown: Minus 5 ICE BAR - Queenstown’s Original Ice Bar Experience,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-ice-bar-experience-with-2-cocktails-t453857/
336861,Kaikoura: Half-Day Wildlife Kayaking Tour,https://www.getyourguide.com/en-gb/kaikoura-l37419/kaikoura-half-day-wildlife-kayaking-tour-t336861/
163689,Te Anau: Jet Boat & Nature Walk Experience from Te Anau,https://www.getyourguide.com/en-gb/te-anau-l937/fiordland-jet-boat-nature-walk-experience-from-te-anau-t163689/
680786,Auckland: Auckland (Tawharanui): Wild Kiwi Bird Spotting Encounter,https://www.getyourguide.com/en-gb/auckland-l822/tawharanui-kiwi-spotting-stargazing-tour-w-optional-stay-t680786/
475839,Rotorua: Te Rā Guided Day Tour,https://www.getyourguide.com/en-gb/rotorua-l1398/te-puia-te-ra-guided-day-tour-t475839/
463583,"Auckland: Tikapa Moana Whales, Dolphins and Islands Cruise",https://www.getyourguide.com/en-gb/auckland-l822/auckland-tikapa-moana-whales-dolphins-and-islands-cruise-t463583/
427343,Auckland: Wētā Workshop Unleashed Guided Tour Ticket,https://www.getyourguide.com/en-gb/auckland-l822/auckland-weta-workshop-unleashed-guided-tour-ticket-t427343/
134370,Tikitere: Hell's Gate Outdoor Mud Spa & Guided Walk,https://www.getyourguide.com/en-gb/rotorua-l1398/hells-gate-geothermal-walk-mud-bath-and-spa-experience-t134370/
124118,Wellington: Martinborough Winery Tour,https://www.getyourguide.com/en-gb/wellington-l943/half-day-martinborough-winery-tour-from-wellington-t124118/
395037,Queenstown: Small Group Scenic Mt Cook Day Tour,https://www.getyourguide.com/en-gb/cromwell-l131858/mount-cook-scenic-full-day-tour-from-queenstown-t395037/
790825,Queenstown: Tandem Paraglide - Winter - Coronet Peak 5400ft,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-tandem-paraglide-winter-coronet-peak-5400ft-t790825/
726107,Queenstown: ATV Quad Bike Adventure Tour,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-quad-bike-tour-t726107/
183452,Queenstown: 2-Hour Zipline Tour with 4-Lines,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-2-hour-zipline-tour-with-4-lines-t183452/
163290,Wanaka: Combo Entry to Puzzling World,https://www.getyourguide.com/en-gb/wanaka-l946/wanaka-admission-ticket-to-puzzling-world-t163290/
1056678,Auckland: Auckland Harbor Bridge: Bridge Climb,https://www.getyourguide.com/en-gb/auckland-l822/auckland-harbor-bridge-bridge-climb-t1056678/
435345,Queenstown: Day Trip to Stewart Island via Scenic Flight,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-day-trip-to-stewart-island-via-scenic-flight-t435345/
1061719,"Queenstown: Private Day Trip to Wanaka, Arrowtown & More",https://www.getyourguide.com/en-gb/cardrona-l91585/queenstown-private-day-trip-to-wanaka-arrowtown-more-t1061719/
173709,Christchurch: Christchurch International Antarctic Centre Entry Tickets,https://www.getyourguide.com/en-gb/christchurch-l945/christchurch-international-antarctic-centre-entry-tickets-t173709/
851830,Rotorua: Evening Big Kanu Starlight Tour,https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-evening-big-kanu-starlight-tour-t851830/
792059,Marahau: Abel Tasman Kayaks: 1 Day Freedom Kayak Rental,https://www.getyourguide.com/en-gb/marahau-l142416/abel-tasman-kayaks-1-day-freedom-kayak-rental-t792059/
1312197,Christchurch: Arthur’s Pass & Castle Hill Day Trip From Christchurch,https://www.getyourguide.com/en-gb/christchurch-l945/arthur-s-pass-castle-hill-day-trip-from-christchurch-t1312197/
394218,Aoraki Mount Cook Village: Mt Cook: 55-Minute Scenic Flight in Helicopter or Ski Plane,https://www.getyourguide.com/en-gb/aoraki-mount-cook-village-l126608/mt-cook-55-minute-scenic-flight-in-helicopter-or-ski-plane-t394218/
1165911,Kaikoura: Kaikōura: Snorkeling with New Zealand Fur Seals,https://www.getyourguide.com/en-gb/kaikoura-l37419/kaikoura-snorkeling-with-new-zealand-fur-seals-t1165911/
143217,Queenstown: Classic Wine Tour,https://www.getyourguide.com/en-gb/queenstown-l498/classic-wine-tour-from-queenstown-t143217/
1236140,Queenstown: Kawarau Bungy & Swing Combo,https://www.getyourguide.com/en-gb/gibbston-l91032/queenstown-kawarau-bungy-swing-combo-t1236140/
1252349,Wanaka: Quintessential Wine Tasting Tour with 3-Course Lunch,https://www.getyourguide.com/en-gb/wanaka-l946/wanaka-quintessential-wine-tasting-tour-with-3-course-lunch-t1252349/
745767,Queenstown: Self Drive Guided Off-Road Buggy Tour,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-self-drive-guided-buggy-tour-t745767/
1013631,Queenstown: Sunrise Glacier Scenic Flight,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-sunrise-glacier-scenic-flight-t1013631/
1197888,Queenstown: Sunset Heli Flight & Remarkables Alpine Landing,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-sunset-heli-flight-remarkables-alpine-landing-t1197888/
269962,Motueka: Abel Tasman Tandem Skydive Experience,https://www.getyourguide.com/en-gb/motueka-l113162/from-motueka-abel-tasman-tandem-skydive-experience-t269962/
1115918,Wanaka: Lake Wanaka Guided Kayak Tour,https://www.getyourguide.com/en-gb/lake-wanaka-l4473/wanaka-lake-wanaka-guided-kayak-tour-t1115918/
179846,"Hobart: Wineglass Bay, Freycinet Park, and Richmond Tour",https://www.getyourguide.com/en-gb/hobart-l491/hobart-1-day-wineglass-bay-freycinet-national-park-tour-t179846/
487470,Rotorua: Helicopter Flight and Guided Walk on Mt Tarawera,https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-helicopter-flight-and-guided-walk-on-mt-tarawera-t487470/
801325,Queenstown: Lake Wakatipu Scenic Cruise,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-lake-wakatipu-scenic-cruise-t801325/
191678,Akaroa: Pohatu Little Penguins 3-Hour Evening Experience,https://www.getyourguide.com/en-gb/akaroa-l2149/akaroa-pohatu-little-penguins-3-hour-evening-experience-t191678/
1321072,Queenstown: Skyline Queenstown Gondola with Lunch or Dinner,https://www.getyourguide.com/en-gb/queenstown-l498/skyline-queenstown-gondola-with-lunch-or-dinner-t1321072/
434745,Picton: Marlborough Sounds Cruise with Seafood,https://www.getyourguide.com/en-gb/picton-l32311/from-picton-marlborough-sounds-cruise-with-seafood-t434745/
448707,From Christchurch: Mount Cook & Lake Tekapo Day Tour & Lunch,https://www.getyourguide.com/en-gb/christchurch-l945/from-christchurch-mount-cook-lake-tekapo-day-tour-wlunch-t448707/
477352,From Christchurch: Queenstown via Tekapo & Mt Cook Day Trip,https://www.getyourguide.com/en-gb/christchurch-l945/christchurch-to-queenstown-via-tekapo-and-mt-cook-1-way-t477352/
151859,Auckland: Auckland Piha Beach and Rainforest Tour,https://www.getyourguide.com/en-gb/auckland-l822/waitakere-ranges-wilderness-experience-tour-from-auckland-t151859/
689482,Queenstown: Glacier Helicopter Tour Queenstown | 50min Blue Ice Journey,https://www.getyourguide.com/en-gb/queenstown-l498/glacier-helicopter-tour-queenstown-50min-blue-ice-journey-t689482/
